date,sku_id,store_id,quantity_sold,day_of_week,weekofyear,month,is_weekend,is_flu_season,is_holiday,is_school_holiday,price,on_promo,days_to_expiry,rolling_7d_sales
2023-05-29,SKU_005,Store_D,19,0,22,5,0,0,0,0,61.36,1,308,12.0
2023-05-30,SKU_005,Store_D,13,1,22,5,0,0,0,0,38.61,1,376,12.428571428571429
2023-05-31,SKU_005,Store_D,14,2,22,5,0,0,0,0,30.31,0,301,12.857142857142858
2023-06-01,SKU_005,Store_D,16,3,22,6,0,0,0,1,46.02,0,320,13.571428571428571
2023-06-02,SKU_005,Store_D,21,4,22,6,0,0,0,1,35.85,0,141,14.428571428571429
2023-06-03,SKU_005,Store_D,11,5,22,6,1,0,0,1,33.55,0,77,14.714285714285714
2023-06-04,SKU_005,Store_D,13,6,22,6,1,0,0,1,35.62,0,254,15.285714285714286
2023-06-05,SKU_005,Store_D,18,0,23,6,0,0,0,1,24.29,1,118,15.142857142857142
2023-06-06,SKU_005,Store_D,10,1,23,6,0,0,0,1,44.53,0,342,14.714285714285714
2023-06-07,SKU_005,Store_D,24,2,23,6,0,0,0,1,56.79,1,281,16.142857142857142
2023-06-08,SKU_005,Store_D,24,3,23,6,0,0,0,1,3.6,0,394,17.285714285714285
2023-06-09,SKU_005,Store_D,10,4,23,6,0,0,0,1,19.29,0,173,15.714285714285714
2023-06-10,SKU_005,Store_D,9,5,23,6,1,0,0,1,9.09,0,313,15.428571428571429
2023-06-11,SKU_005,Store_D,9,6,23,6,1,0,0,1,54.64,0,85,14.857142857142858
2023-06-12,SKU_005,Store_D,10,0,24,6,0,0,0,1,62.53,0,118,13.714285714285714
2023-06-13,SKU_005,Store_D,13,1,24,6,0,0,0,1,29.93,0,347,14.142857142857142
2023-06-14,SKU_005,Store_D,13,2,24,6,0,0,0,1,38.85,0,113,12.571428571428571
2023-06-15,SKU_005,Store_D,14,3,24,6,0,0,0,1,56.43,0,223,11.142857142857142
2023-06-16,SKU_005,Store_D,15,4,24,6,0,0,0,1,40.97,0,288,11.857142857142858
2023-06-17,SKU_005,Store_D,15,5,24,6,1,0,0,1,54.28,0,267,12.714285714285714
2023-06-18,SKU_005,Store_D,12,6,24,6,1,0,0,1,40.89,1,334,13.142857142857142
2023-06-19,SKU_005,Store_D,10,0,25,6,0,0,0,1,56.23,0,363,13.142857142857142
2023-06-20,SKU_005,Store_D,14,1,25,6,0,0,0,1,30.87,0,125,13.285714285714286
2023-06-21,SKU_005,Store_D,18,2,25,6,0,0,0,1,3.25,1,342,14.0
2023-06-22,SKU_005,Store_D,14,3,25,6,0,0,0,1,24.47,0,286,14.0
2023-06-23,SKU_005,Store_D,11,4,25,6,0,0,0,1,42.53,0,143,13.428571428571429
2023-06-24,SKU_005,Store_D,12,5,25,6,1,0,0,1,16.15,0,129,13.0
2023-06-25,SKU_005,Store_D,18,6,25,6,1,0,0,1,54.25,1,330,13.857142857142858
2023-06-26,SKU_005,Store_D,12,0,26,6,0,0,0,1,4.13,0,235,14.142857142857142
2023-06-27,SKU_005,Store_D,12,1,26,6,0,0,0,1,33.25,0,256,13.857142857142858
2023-06-28,SKU_005,Store_D,16,2,26,6,0,0,0,1,8.2,1,311,13.571428571428571
2023-06-29,SKU_005,Store_D,11,3,26,6,0,0,0,1,17.94,0,257,13.142857142857142
2023-06-30,SKU_005,Store_D,14,4,26,6,0,0,0,1,3.06,0,365,13.571428571428571
2023-07-01,SKU_005,Store_D,7,5,26,7,1,1,0,0,17.11,0,229,12.857142857142858
2023-07-02,SKU_005,Store_D,9,6,26,7,1,1,0,0,59.82,0,222,11.571428571428571
2023-07-03,SKU_005,Store_D,6,0,27,7,0,1,0,0,59.69,0,288,10.714285714285714
2023-07-04,SKU_005,Store_D,17,1,27,7,0,1,0,0,37.71,1,369,11.428571428571429
2023-07-05,SKU_005,Store_D,11,2,27,7,0,1,0,0,59.73,0,336,10.714285714285714
2023-07-06,SKU_005,Store_D,13,3,27,7,0,1,0,0,12.01,0,99,11.0
2023-07-07,SKU_005,Store_D,10,4,27,7,0,1,0,0,46.07,0,97,10.428571428571429
2023-07-08,SKU_005,Store_D,21,5,27,7,1,1,0,0,54.12,1,352,12.428571428571429
2023-07-09,SKU_005,Store_D,12,6,27,7,1,1,0,0,3.43,0,268,12.857142857142858
2023-07-10,SKU_005,Store_D,22,0,28,7,0,1,0,0,38.1,1,168,15.142857142857142
2023-07-11,SKU_005,Store_D,12,1,28,7,0,1,0,0,29.31,0,344,14.428571428571429
2023-07-12,SKU_005,Store_D,13,2,28,7,0,1,0,0,18.32,0,304,14.714285714285714
2023-07-13,SKU_005,Store_D,15,3,28,7,0,1,0,0,25.37,1,375,15.0
2023-07-14,SKU_005,Store_D,12,4,28,7,0,1,0,0,30.69,0,229,15.285714285714286
2023-07-15,SKU_005,Store_D,18,5,28,7,1,1,0,0,54.69,1,218,14.857142857142858
2023-07-16,SKU_005,Store_D,15,6,28,7,1,1,0,0,13.56,0,313,15.285714285714286
2023-07-17,SKU_005,Store_D,12,0,29,7,0,1,0,0,3.35,1,70,13.857142857142858
2023-07-18,SKU_005,Store_D,14,1,29,7,0,1,0,0,28.68,0,293,14.142857142857142
2023-07-19,SKU_005,Store_D,8,2,29,7,0,1,0,0,60.13,0,298,13.428571428571429
2023-07-20,SKU_005,Store_D,16,3,29,7,0,1,0,0,4.88,1,265,13.571428571428571
2023-07-21,SKU_005,Store_D,9,4,29,7,0,1,0,0,57.16,0,129,13.142857142857142
2023-07-22,SKU_005,Store_D,15,5,29,7,1,1,0,0,36.25,1,306,12.714285714285714
2023-07-23,SKU_005,Store_D,11,6,29,7,1,1,0,0,40.38,0,361,12.142857142857142
2023-07-24,SKU_005,Store_D,6,0,30,7,0,1,0,0,58.61,0,224,11.285714285714286
2023-07-25,SKU_005,Store_D,13,1,30,7,0,1,0,0,59.61,0,172,11.142857142857142
2023-07-26,SKU_005,Store_D,6,2,30,7,0,1,0,0,38.24,0,271,10.857142857142858
2023-07-27,SKU_005,Store_D,23,3,30,7,0,1,0,0,27.18,1,148,11.857142857142858
2023-07-28,SKU_005,Store_D,16,4,30,7,0,1,0,0,60.95,1,244,12.857142857142858
2023-07-29,SKU_005,Store_D,23,5,30,7,1,1,0,0,58.6,1,171,14.0
2023-07-30,SKU_005,Store_D,13,6,30,7,1,1,0,0,41.02,1,255,14.285714285714286
2023-07-31,SKU_005,Store_D,9,0,31,7,0,1,0,0,19.09,0,276,14.714285714285714
2023-08-01,SKU_005,Store_D,12,1,31,8,0,0,0,0,10.6,0,173,14.571428571428571
2023-08-02,SKU_005,Store_D,9,2,31,8,0,0,0,0,47.72,1,68,15.0
2023-08-03,SKU_005,Store_D,8,3,31,8,0,0,0,0,58.91,0,280,12.857142857142858
2023-08-04,SKU_005,Store_D,9,4,31,8,0,0,0,0,19.77,0,373,11.857142857142858
2023-08-05,SKU_005,Store_D,16,5,31,8,1,0,0,0,28.81,0,197,10.857142857142858
2023-08-06,SKU_005,Store_D,9,6,31,8,1,0,0,0,15.3,0,233,10.285714285714286
2023-08-07,SKU_005,Store_D,8,0,32,8,0,0,0,0,7.16,0,226,10.142857142857142
2023-08-08,SKU_005,Store_D,14,1,32,8,0,0,0,0,31.71,0,189,10.428571428571429
2023-08-09,SKU_005,Store_D,10,2,32,8,0,0,0,0,13.09,0,142,10.571428571428571
2023-08-10,SKU_005,Store_D,10,3,32,8,0,0,0,0,42.74,0,79,10.857142857142858
2023-08-11,SKU_005,Store_D,7,4,32,8,0,0,0,0,53.64,1,269,10.571428571428571
2023-08-12,SKU_005,Store_D,9,5,32,8,1,0,0,0,23.67,0,311,9.571428571428571
2023-08-13,SKU_005,Store_D,11,6,32,8,1,0,0,0,21.94,1,202,9.857142857142858
2023-08-14,SKU_005,Store_D,16,0,33,8,0,0,0,0,4.65,1,333,11.0
2023-08-15,SKU_005,Store_D,18,1,33,8,0,0,0,0,56.12,1,85,11.571428571428571
2023-08-16,SKU_005,Store_D,10,2,33,8,0,0,0,0,47.51,0,139,11.571428571428571
2023-08-17,SKU_005,Store_D,11,3,33,8,0,0,0,0,32.63,0,394,11.714285714285714
2023-08-18,SKU_005,Store_D,12,4,33,8,0,0,0,0,16.62,0,287,12.428571428571429
2023-08-19,SKU_005,Store_D,13,5,33,8,1,0,0,0,40.62,0,286,13.0
2023-08-20,SKU_005,Store_D,9,6,33,8,1,0,0,0,62.24,0,390,12.714285714285714
2023-08-21,SKU_005,Store_D,6,0,34,8,0,0,0,0,28.89,0,305,11.285714285714286
2023-08-22,SKU_005,Store_D,8,1,34,8,0,0,0,0,16.54,0,319,9.857142857142858
2023-08-23,SKU_005,Store_D,8,2,34,8,0,0,0,0,59.68,0,256,9.571428571428571
2023-08-24,SKU_005,Store_D,10,3,34,8,0,0,0,0,15.53,0,374,9.428571428571429
2023-08-25,SKU_005,Store_D,7,4,34,8,0,0,0,0,18.65,0,265,8.714285714285714
2023-08-26,SKU_005,Store_D,12,5,34,8,1,0,0,0,14.81,0,71,8.571428571428571
2023-08-27,SKU_005,Store_D,7,6,34,8,1,0,0,0,53.29,0,278,8.285714285714286
2023-08-28,SKU_005,Store_D,10,0,35,8,0,0,0,0,43.83,0,284,8.857142857142858
2023-08-29,SKU_005,Store_D,10,1,35,8,0,0,0,0,31.56,0,77,9.142857142857142
2023-08-30,SKU_005,Store_D,8,2,35,8,0,0,0,0,12.18,0,179,9.142857142857142
2023-08-31,SKU_005,Store_D,9,3,35,8,0,0,0,0,12.58,0,175,9.0
2023-09-01,SKU_005,Store_D,12,4,35,9,0,0,0,0,62.72,0,348,9.714285714285714
2023-09-02,SKU_005,Store_D,10,5,35,9,1,0,0,0,37.35,0,192,9.428571428571429
2023-09-03,SKU_005,Store_D,15,6,35,9,1,0,0,0,6.47,0,149,10.571428571428571
2023-09-04,SKU_005,Store_D,12,0,36,9,0,0,0,0,19.76,0,237,10.857142857142858
2023-09-05,SKU_005,Store_D,14,1,36,9,0,0,0,0,14.84,0,346,11.428571428571429
2023-09-06,SKU_005,Store_D,12,2,36,9,0,0,0,0,14.79,0,332,12.0
2023-09-07,SKU_005,Store_D,9,3,36,9,0,0,0,0,62.23,0,324,12.0
2023-09-08,SKU_005,Store_D,12,4,36,9,0,0,0,0,21.4,1,285,12.0
2023-09-09,SKU_005,Store_D,6,5,36,9,1,0,0,0,12.31,0,239,11.428571428571429
2023-09-10,SKU_005,Store_D,8,6,36,9,1,0,0,0,18.45,0,255,10.428571428571429
2023-09-11,SKU_005,Store_D,11,0,37,9,0,0,0,0,22.06,0,80,10.285714285714286
2023-09-12,SKU_005,Store_D,5,1,37,9,0,0,0,0,22.58,0,92,9.0
2023-09-13,SKU_005,Store_D,7,2,37,9,0,0,0,0,7.5,0,340,8.285714285714286
2023-09-14,SKU_005,Store_D,9,3,37,9,0,0,0,0,42.74,0,167,8.285714285714286
2023-09-15,SKU_005,Store_D,13,4,37,9,0,0,0,0,15.02,1,357,8.428571428571429
2023-09-16,SKU_005,Store_D,17,5,37,9,1,0,0,0,25.86,0,259,10.0
2023-09-17,SKU_005,Store_D,11,6,37,9,1,0,0,0,44.35,0,305,10.428571428571429
2023-09-18,SKU_005,Store_D,5,0,38,9,0,0,0,0,36.18,0,268,9.571428571428571
2023-09-19,SKU_005,Store_D,18,1,38,9,0,0,0,0,61.51,1,261,11.428571428571429
2023-09-20,SKU_005,Store_D,9,2,38,9,0,0,0,0,55.06,0,395,11.714285714285714
2023-09-21,SKU_005,Store_D,13,3,38,9,0,0,0,0,17.24,0,379,12.285714285714286
2023-09-22,SKU_005,Store_D,6,4,38,9,0,0,0,0,46.21,0,94,11.285714285714286
2023-09-23,SKU_005,Store_D,13,5,38,9,1,0,0,0,3.77,1,176,10.714285714285714
2023-09-24,SKU_005,Store_D,9,6,38,9,1,0,0,0,20.65,0,96,10.428571428571429
2023-09-25,SKU_005,Store_D,10,0,39,9,0,0,0,0,36.21,1,237,11.142857142857142
2023-09-26,SKU_005,Store_D,6,1,39,9,0,0,0,0,51.05,0,168,9.428571428571429
2023-09-27,SKU_005,Store_D,10,2,39,9,0,0,0,0,17.12,0,159,9.571428571428571
2023-09-28,SKU_005,Store_D,11,3,39,9,0,0,0,0,13.89,0,80,9.285714285714286
2023-09-29,SKU_005,Store_D,4,4,39,9,0,0,0,0,40.75,0,78,9.0
2023-09-30,SKU_005,Store_D,14,5,39,9,1,0,0,0,56.09,0,399,9.142857142857142
2023-10-01,SKU_005,Store_D,8,6,39,10,1,0,0,0,29.9,0,70,9.0
2023-10-02,SKU_005,Store_D,10,0,40,10,0,0,0,0,56.74,0,207,9.0
2023-10-03,SKU_005,Store_D,7,1,40,10,0,0,0,0,25.03,0,165,9.142857142857142
2023-10-04,SKU_005,Store_D,12,2,40,10,0,0,0,0,60.31,0,154,9.428571428571429
2023-10-05,SKU_005,Store_D,12,3,40,10,0,0,0,0,57.31,0,326,9.571428571428571
2023-10-06,SKU_005,Store_D,13,4,40,10,0,0,0,0,59.08,0,358,10.857142857142858
2023-10-07,SKU_005,Store_D,15,5,40,10,1,0,0,0,26.54,0,239,11.0
2023-10-08,SKU_005,Store_D,3,6,40,10,1,0,0,0,36.84,0,192,10.285714285714286
2023-10-09,SKU_005,Store_D,5,0,41,10,0,0,0,0,30.64,0,367,9.571428571428571
2023-10-10,SKU_005,Store_D,18,1,41,10,0,0,0,0,58.87,1,323,11.142857142857142
2023-10-11,SKU_005,Store_D,13,2,41,10,0,0,0,0,50.89,0,251,11.285714285714286
2023-10-12,SKU_005,Store_D,12,3,41,10,0,0,0,0,30.22,0,137,11.285714285714286
2023-10-13,SKU_005,Store_D,6,4,41,10,0,0,0,0,35.57,0,171,10.285714285714286
2023-10-14,SKU_005,Store_D,15,5,41,10,1,0,0,0,30.8,0,388,10.285714285714286
2023-10-15,SKU_005,Store_D,7,6,41,10,1,0,0,0,49.18,0,267,10.857142857142858
2023-10-16,SKU_005,Store_D,11,0,42,10,0,0,0,0,49.24,0,285,11.714285714285714
2023-10-17,SKU_005,Store_D,14,1,42,10,0,0,0,0,16.22,0,358,11.142857142857142
2023-10-18,SKU_005,Store_D,13,2,42,10,0,0,0,0,54.05,1,268,11.142857142857142
2023-10-19,SKU_005,Store_D,14,3,42,10,0,0,0,0,56.03,0,376,11.428571428571429
2023-10-20,SKU_005,Store_D,16,4,42,10,0,0,0,0,58.67,1,60,12.857142857142858
2023-10-21,SKU_005,Store_D,8,5,42,10,1,0,0,0,9.09,0,278,11.857142857142858
2023-10-22,SKU_005,Store_D,6,6,42,10,1,0,0,0,40.98,0,324,11.714285714285714
2023-10-23,SKU_005,Store_D,18,0,43,10,0,0,0,0,46.68,1,267,12.714285714285714
2023-10-24,SKU_005,Store_D,8,1,43,10,0,0,0,0,61.12,0,88,11.857142857142858
2023-10-25,SKU_005,Store_D,14,2,43,10,0,0,0,0,48.86,0,149,12.0
2023-10-26,SKU_005,Store_D,18,3,43,10,0,0,0,0,5.08,0,239,12.571428571428571
2023-10-27,SKU_005,Store_D,14,4,43,10,0,0,0,0,26.67,0,208,12.285714285714286
2023-10-28,SKU_005,Store_D,8,5,43,10,1,0,0,0,41.68,0,239,12.285714285714286
2023-10-29,SKU_005,Store_D,14,6,43,10,1,0,0,0,36.19,0,320,13.428571428571429
2023-10-30,SKU_005,Store_D,9,0,44,10,0,0,0,0,4.49,0,114,12.142857142857142
2023-10-31,SKU_005,Store_D,12,1,44,10,0,0,0,0,59.73,0,323,12.714285714285714
2023-11-01,SKU_005,Store_D,16,2,44,11,0,0,0,1,6.28,0,369,13.0
2023-11-02,SKU_005,Store_D,9,3,44,11,0,0,0,1,25.4,0,161,11.714285714285714
2023-11-03,SKU_005,Store_D,11,4,44,11,0,0,0,1,57.19,0,371,11.285714285714286
2023-11-04,SKU_005,Store_D,8,5,44,11,1,0,0,1,59.59,0,286,11.285714285714286
2023-11-05,SKU_005,Store_D,24,6,44,11,1,0,0,1,36.99,1,245,12.714285714285714
2023-11-06,SKU_005,Store_D,12,0,45,11,0,0,0,1,53.05,1,122,13.142857142857142
2023-11-07,SKU_005,Store_D,15,1,45,11,0,0,0,1,11.02,0,76,13.571428571428571
2023-11-08,SKU_005,Store_D,17,2,45,11,0,0,0,1,31.42,1,368,13.714285714285714
2023-11-09,SKU_005,Store_D,14,3,45,11,0,0,0,1,23.82,0,302,14.428571428571429
2023-11-10,SKU_005,Store_D,13,4,45,11,0,0,0,1,51.11,0,101,14.714285714285714
2023-11-11,SKU_005,Store_D,10,5,45,11,1,0,0,1,8.36,0,340,15.0
2023-11-12,SKU_005,Store_D,21,6,45,11,1,0,0,1,31.22,1,379,14.571428571428571
2023-11-13,SKU_005,Store_D,8,0,46,11,0,0,0,1,19.47,0,180,14.0
2023-11-14,SKU_005,Store_D,18,1,46,11,0,0,0,1,49.02,0,309,14.428571428571429
2023-11-15,SKU_005,Store_D,10,2,46,11,0,0,0,1,62.49,0,164,13.428571428571429
2023-11-16,SKU_005,Store_D,21,3,46,11,0,0,0,1,18.92,0,249,14.428571428571429
2023-11-17,SKU_005,Store_D,20,4,46,11,0,0,0,1,33.35,1,387,15.428571428571429
2023-11-18,SKU_005,Store_D,7,5,46,11,1,0,0,1,44.26,0,182,15.0
2023-11-19,SKU_005,Store_D,13,6,46,11,1,0,0,1,26.25,0,326,13.857142857142858
2023-11-20,SKU_005,Store_D,7,0,47,11,0,0,0,1,4.73,0,396,13.714285714285714
2023-11-21,SKU_005,Store_D,12,1,47,11,0,0,0,1,32.64,0,111,12.857142857142858
2023-11-22,SKU_005,Store_D,13,2,47,11,0,0,0,1,19.31,0,278,13.285714285714286
2023-11-23,SKU_005,Store_D,15,3,47,11,0,0,0,1,62.34,0,294,12.428571428571429
2023-11-24,SKU_005,Store_D,11,4,47,11,0,0,0,1,7.52,0,266,11.142857142857142
2023-11-25,SKU_005,Store_D,12,5,47,11,1,0,0,1,53.59,0,85,11.857142857142858
2023-11-26,SKU_005,Store_D,16,6,47,11,1,0,0,1,61.98,0,146,12.285714285714286
2023-11-27,SKU_005,Store_D,11,0,48,11,0,0,0,1,29.71,0,293,12.857142857142858
2023-11-28,SKU_005,Store_D,6,1,48,11,0,0,0,1,20.69,0,153,12.0
2023-11-29,SKU_005,Store_D,11,2,48,11,0,0,0,1,51.28,0,184,11.714285714285714
2023-11-30,SKU_005,Store_D,12,3,48,11,0,0,0,1,21.25,0,124,11.285714285714286
2023-12-01,SKU_005,Store_D,16,4,48,12,0,0,1,1,27.88,0,276,12.0
2023-12-02,SKU_005,Store_D,7,5,48,12,1,0,0,1,9.45,0,109,11.285714285714286
2023-12-03,SKU_005,Store_D,13,6,48,12,1,0,0,1,5.81,1,319,10.857142857142858
2023-12-04,SKU_005,Store_D,12,0,49,12,0,0,0,1,36.88,0,367,11.0
2023-12-05,SKU_005,Store_D,14,1,49,12,0,0,0,1,31.25,1,155,12.142857142857142
2023-12-06,SKU_005,Store_D,17,2,49,12,0,0,0,1,9.52,0,330,13.0
2023-12-07,SKU_005,Store_D,16,3,49,12,0,0,0,1,40.98,0,91,13.571428571428571
2023-12-08,SKU_005,Store_D,14,4,49,12,0,0,0,1,58.12,1,364,13.285714285714286
2023-12-09,SKU_005,Store_D,18,5,49,12,1,0,0,1,30.68,0,170,14.857142857142858
2023-12-10,SKU_005,Store_D,21,6,49,12,1,0,0,1,54.53,1,252,16.0
2023-12-11,SKU_005,Store_D,14,0,50,12,0,0,0,1,51.07,0,244,16.285714285714285
2023-12-12,SKU_005,Store_D,16,1,50,12,0,0,0,1,24.23,0,79,16.571428571428573
2023-12-13,SKU_005,Store_D,13,2,50,12,0,0,0,1,32.88,0,353,16.0
2023-12-14,SKU_005,Store_D,13,3,50,12,0,0,0,1,54.69,0,365,15.571428571428571
2023-12-15,SKU_005,Store_D,14,4,50,12,0,0,0,1,52.98,0,382,15.571428571428571
2023-12-16,SKU_005,Store_D,15,5,50,12,1,0,0,1,33.26,0,375,15.142857142857142
2023-12-17,SKU_005,Store_D,8,6,50,12,1,0,0,1,36.24,0,356,13.285714285714286
2023-12-18,SKU_005,Store_D,10,0,51,12,0,0,0,1,3.37,0,346,12.714285714285714
2023-12-19,SKU_005,Store_D,10,1,51,12,0,0,0,1,25.9,0,369,11.857142857142858
2023-12-20,SKU_005,Store_D,22,2,51,12,0,0,0,1,40.62,1,278,13.142857142857142
2023-12-21,SKU_005,Store_D,13,3,51,12,0,0,0,1,12.84,0,146,13.142857142857142
2023-12-22,SKU_005,Store_D,12,4,51,12,0,0,0,1,11.06,0,241,12.857142857142858
2023-12-23,SKU_005,Store_D,10,5,51,12,1,0,0,1,30.51,0,289,12.142857142857142
2023-12-24,SKU_005,Store_D,12,6,51,12,1,0,0,1,54.03,0,384,12.714285714285714
2023-12-25,SKU_005,Store_D,13,0,52,12,0,0,1,1,38.15,0,212,13.142857142857142
2023-12-26,SKU_005,Store_D,19,1,52,12,0,0,0,1,12.42,0,316,14.428571428571429
2023-12-27,SKU_005,Store_D,17,2,52,12,0,0,0,1,41.82,0,395,13.714285714285714
2023-12-28,SKU_005,Store_D,14,3,52,12,0,0,0,1,54.11,0,60,13.857142857142858
2023-12-29,SKU_005,Store_D,23,4,52,12,0,0,0,1,60.99,0,200,15.428571428571429
2023-12-30,SKU_005,Store_D,20,5,52,12,1,0,0,1,53.89,1,85,16.857142857142858
2023-12-31,SKU_005,Store_D,18,6,52,12,1,0,0,1,53.21,0,237,17.714285714285715
2024-01-01,SKU_005,Store_D,19,0,1,1,0,1,1,0,61.03,0,286,18.571428571428573
2024-01-02,SKU_005,Store_D,22,1,1,1,0,1,0,0,57.77,1,355,19.0
2024-01-03,SKU_005,Store_D,20,2,1,1,0,1,0,0,28.97,1,180,19.428571428571427
2024-01-04,SKU_005,Store_D,15,3,1,1,0,1,0,0,6.94,0,267,19.571428571428573
2024-01-05,SKU_005,Store_D,8,4,1,1,0,1,0,0,40.12,1,87,17.428571428571427
2024-01-06,SKU_005,Store_D,15,5,1,1,1,1,0,0,5.04,0,142,16.714285714285715
2024-01-07,SKU_005,Store_D,8,6,1,1,1,1,0,0,5.66,0,361,15.285714285714286
2024-01-08,SKU_005,Store_D,15,0,2,1,0,1,0,0,39.88,0,199,14.714285714285714
2024-01-09,SKU_005,Store_D,15,1,2,1,0,1,0,0,16.35,0,255,13.714285714285714
2024-01-10,SKU_005,Store_D,15,2,2,1,0,1,0,0,43.67,1,382,13.0
2024-01-11,SKU_005,Store_D,11,3,2,1,0,1,0,0,21.94,0,285,12.428571428571429
2024-01-12,SKU_005,Store_D,23,4,2,1,0,1,0,0,46.65,1,178,14.571428571428571
2024-01-13,SKU_005,Store_D,20,5,2,1,1,1,0,0,38.56,1,96,15.285714285714286
2024-01-14,SKU_005,Store_D,14,6,2,1,1,1,0,0,42.41,1,331,16.142857142857142
2024-01-15,SKU_005,Store_D,14,0,3,1,0,1,0,0,45.46,0,393,16.0
2024-01-16,SKU_005,Store_D,14,1,3,1,0,1,0,0,12.18,0,234,15.857142857142858
2024-01-17,SKU_005,Store_D,20,2,3,1,0,1,0,0,50.37,0,390,16.571428571428573
2024-01-18,SKU_005,Store_D,10,3,3,1,0,1,0,0,58.88,0,100,16.428571428571427
2024-01-19,SKU_005,Store_D,9,4,3,1,0,1,0,0,8.3,0,85,14.428571428571429
2024-01-20,SKU_005,Store_D,14,5,3,1,1,1,0,0,57.51,1,151,13.571428571428571
2024-01-21,SKU_005,Store_D,18,6,3,1,1,1,0,0,64.26,0,239,14.142857142857142
2024-01-22,SKU_005,Store_D,7,0,4,1,0,1,0,0,10.15,0,367,13.142857142857142
2024-01-23,SKU_005,Store_D,20,1,4,1,0,1,0,0,47.61,1,259,14.0
2024-01-24,SKU_005,Store_D,16,2,4,1,0,1,0,0,32.53,1,352,13.428571428571429
2024-01-25,SKU_005,Store_D,10,3,4,1,0,1,1,0,38.91,0,321,13.428571428571429
2024-01-26,SKU_005,Store_D,11,4,4,1,0,1,0,0,63.26,0,397,13.714285714285714
2024-01-27,SKU_005,Store_D,11,5,4,1,1,1,0,0,32.36,0,337,13.285714285714286
2024-01-28,SKU_005,Store_D,8,6,4,1,1,1,0,0,51.53,0,280,11.857142857142858
2024-01-29,SKU_005,Store_D,11,0,5,1,0,1,0,0,19.24,0,114,12.428571428571429
2024-01-30,SKU_005,Store_D,15,1,5,1,0,1,0,0,43.98,1,256,11.714285714285714
2024-01-31,SKU_005,Store_D,12,2,5,1,0,1,0,0,50.62,0,395,11.142857142857142
2024-02-01,SKU_005,Store_D,15,3,5,2,0,1,0,0,17.82,1,341,11.857142857142858
2024-02-02,SKU_005,Store_D,19,4,5,2,0,1,0,0,3.35,0,148,13.0
2024-02-03,SKU_005,Store_D,16,5,5,2,1,1,0,0,18.26,0,284,13.714285714285714
2024-02-04,SKU_005,Store_D,8,6,5,2,1,1,0,0,53.61,0,232,13.714285714285714
2024-02-05,SKU_005,Store_D,16,0,6,2,0,1,0,0,33.35,1,237,14.428571428571429
2024-02-06,SKU_005,Store_D,8,1,6,2,0,1,0,0,44.54,0,298,13.428571428571429
2024-02-07,SKU_005,Store_D,8,2,6,2,0,1,0,0,29.3,0,258,12.857142857142858
2024-02-08,SKU_005,Store_D,21,3,6,2,0,1,0,0,41.06,1,376,13.714285714285714
2024-02-09,SKU_005,Store_D,10,4,6,2,0,1,0,0,55.76,0,62,12.428571428571429
2024-02-10,SKU_005,Store_D,11,5,6,2,1,1,0,0,19.26,0,81,11.714285714285714
2024-02-11,SKU_005,Store_D,10,6,6,2,1,1,0,0,12.72,0,391,12.0
2024-02-12,SKU_005,Store_D,6,0,7,2,0,1,0,0,46.07,0,228,10.571428571428571
2024-02-13,SKU_005,Store_D,12,1,7,2,0,1,0,0,63.89,0,397,11.142857142857142
2024-02-14,SKU_005,Store_D,16,2,7,2,0,1,0,0,28.91,0,173,12.285714285714286
2024-02-15,SKU_005,Store_D,8,3,7,2,0,1,0,0,28.48,0,98,10.428571428571429
2024-02-16,SKU_005,Store_D,10,4,7,2,0,1,0,0,34.97,0,272,10.428571428571429
2024-02-17,SKU_005,Store_D,13,5,7,2,1,1,0,0,21.04,0,128,10.714285714285714
2024-02-18,SKU_005,Store_D,15,6,7,2,1,1,0,0,60.75,1,120,11.428571428571429
2024-02-19,SKU_005,Store_D,14,0,8,2,0,1,0,0,55.13,0,262,12.571428571428571
2024-02-20,SKU_005,Store_D,8,1,8,2,0,1,0,0,22.65,0,111,12.0
2024-02-21,SKU_005,Store_D,8,2,8,2,0,1,0,0,30.22,0,242,10.857142857142858
2024-02-22,SKU_005,Store_D,12,3,8,2,0,1,0,0,57.68,0,309,11.428571428571429
2024-02-23,SKU_005,Store_D,11,4,8,2,0,1,0,0,63.46,0,100,11.571428571428571
2024-02-24,SKU_005,Store_D,12,5,8,2,1,1,0,0,56.82,0,377,11.428571428571429
2024-02-25,SKU_005,Store_D,10,6,8,2,1,1,0,0,30.54,0,287,10.714285714285714
2024-02-26,SKU_005,Store_D,13,0,9,2,0,1,0,0,4.78,0,165,10.571428571428571
2024-02-27,SKU_005,Store_D,9,1,9,2,0,1,0,0,29.51,0,146,10.714285714285714
2024-02-28,SKU_005,Store_D,7,2,9,2,0,1,0,0,33.69,0,93,10.571428571428571
2024-02-29,SKU_005,Store_D,12,3,9,2,0,1,0,0,59.26,0,64,10.571428571428571
2024-03-01,SKU_005,Store_D,9,4,9,3,0,1,0,0,29.45,0,396,10.285714285714286
2024-03-02,SKU_005,Store_D,10,5,9,3,1,1,0,0,42.11,0,282,10.0
2024-03-03,SKU_005,Store_D,14,6,9,3,1,1,0,0,57.22,1,161,10.571428571428571
2024-03-04,SKU_005,Store_D,15,0,10,3,0,1,0,0,36.54,1,108,10.857142857142858
